id,date,time,timezone,user_id,username,tweet,replies,retweets,likes,location,hashtags,link,retweet,user_rt,mentions
1007253583971135488,2018-06-14,10:29:02,-03,2413398087,noorapar,"“Civilization requires energy, but energy use must not destroy civilization,” @Pontifex#climatechange #GlobalWarming #cleanenergy https://buff.ly/2JLIYBx ",0,0,0,,"#climatechange,#GlobalWarming,#cleanenergy",https://twitter.com/noorapar/status/1007253583971135488,,None,Pontifex
1007252929441562625,2018-06-14,10:26:26,-03,3523084103,NJSolar53,PSE&G SOLAR STORAGE PROJECTS PROVIDE CLEAN ENERGY AND RESILIENCE TO KEY INFRASTRUCTURE  https://www.linkedin.com/pulse/pseg-solar-storage-projects-provide-clean-energy-key-todd-hranicka/?published=t …,0,0,0,,,https://twitter.com/NJSolar53/status/1007252929441562625,,None,
1007252592739708929,2018-06-14,10:25:06,-03,34942703,PECOconnect,".@Exelon President & CEO Chris Crane: Energy Companies have a primary responsibility in sustaining and developing clean air and more than 88% of power produced by Exelon comes from zero-carbon nuclear, hydro, wind and solar resources @ChamberPHL #EnergyPHL",0,1,2,,#EnergyPHL,https://twitter.com/PECOconnect/status/1007252592739708929,,None,"Exelon,ChamberPHL"
1007252583910707200,2018-06-14,10:25:04,-03,3428682359,paulallenclark,"@TulsiGabbard @Onefish All politicians are manipulated by lobbyists. We should accept that reality...and there are clean energy lobbyists as well.  The bill sounds reasonable to me. If the federal government is denied revenue, it has the right to get it elsewhere.",0,0,0,,,https://twitter.com/paulallenclark/status/1007252583910707200,,None,"Onefish,TulsiGabbard"
1007252236571901952,2018-06-14,10:23:41,-03,874308260525998082,IvanVGR,"#Eloncity - new interesting project from Krypital.  Eloncity, power the world for free! They should change the inherent mode of life and use clean energy to improve the quality of life! https://t.me/Eloncity  Join! pic.twitter.com/ubDyFES3cO",0,0,0,,#Eloncity,https://twitter.com/IvanVGR/status/1007252236571901952,,None,
1007251983991033857,2018-06-14,10:22:41,-03,2206097024,bruce_schlink,Green Nightmare: Germany’s Clean Energy Flops While Global Fossil Fuels Boom…  https://notalotofpeopleknowthat.wordpress.com/2018/06/14/green-nightmare-germanys-clean-energy-flops-while-global-fossil-fuels-boom/ … via @wordpressdotcom  I'm glad to see coal doing well.,0,0,1,,,https://twitter.com/bruce_schlink/status/1007251983991033857,,None,wordpressdotcom
1007251710069346304,2018-06-14,10:21:36,-03,283762171,KimmNorris,"PUCO chief on how new technology will benefit Ohio energy consumers, plus regulating the 'clean energy revolution'  https://www.bizjournals.com/columbus/news/2018/06/14/puco-chief-on-how-new-technology-will-benefit-ohio.html … via @columbusbiz1st",0,0,0,,,https://twitter.com/KimmNorris/status/1007251710069346304,,None,columbusbiz1st
1007251681170599937,2018-06-14,10:21:29,-03,871703630,DavidStMartinMA,"The MA Senate meets in formal session to vote on bills toughening laws against wage theft by employers, expanding the state's commitment to clean energy sources and reducing greenhouse gas emissions, Gardner Auditorium, 11 a.m.",0,0,0,,,https://twitter.com/DavidStMartinMA/status/1007251681170599937,,None,
1007251585032966146,2018-06-14,10:21:06,-03,28113417,mrchrishelms,@business Hi there @elonmusk what can be done about the power company lobbies that have decimated the local solar industries (at least for residential) in states like Indiana? Do you have any pull with solar and clean energy groups that can help reverse these harmful bills?,0,0,0,,,https://twitter.com/mrchrishelms/status/1007251585032966146,,None,"business,elonmusk"
1007251553739333633,2018-06-14,10:20:58,-03,766078946853158913,TrevorLJenkins,"@realDonaldTrump @ssuttell Ohio politicians need to line up support behind @LEEDCo Icebreaker project not coal. Large scale freshwater wind energy produced by turbines built in Ohio. Will bring clean, renewable energy, less heart & lung disease from cleaner air, & good paying manufacturing jobs",0,0,0,,,https://twitter.com/TrevorLJenkins/status/1007251553739333633,,None,"ssuttell,realDonaldTrump,LEEDCo"
1007251354148990976,2018-06-14,10:20:11,-03,50766916,Androidheadline,Samsung Vows To Embrace 100% Clean Energy By 2020  http://dlvr.it/QXH0FB  pic.twitter.com/igy2h7YIM2,0,0,2,,,https://twitter.com/Androidheadline/status/1007251354148990976,,None,
1007251353800867840,2018-06-14,10:20:11,-03,20660763,slideme,Samsung Vows To Embrace 100% Clean Energy By 2020  http://dlvr.it/QXH0FG  @slideme pic.twitter.com/njMKVKPe4H,0,0,0,,,https://twitter.com/slideme/status/1007251353800867840,,None,slideme
1007251277242404865,2018-06-14,10:19:52,-03,816238479814356992,frackfreeunited,"The EU is raising its target for the amount of energy it consumes from renewable sources to 32%, in a deal lauded by the bloc’s climate chief as a hard-won victory for the switch to clean energy #RenewableEnergy https://buff.ly/2t6oso4  pic.twitter.com/HFEtpqDh5e",0,1,3,,#RenewableEnergy,https://twitter.com/frackfreeunited/status/1007251277242404865,,None,
1007250750622322688,2018-06-14,10:17:47,-03,808699053315858433,thee_mwai,"CS Rotich proposes a remission of 100% on clean energy products.At the same time, govt through cartels are pushing for coal plants in Kitui and Lamu.The buffoonery in Jubilee is way to high   #budgetke2018",0,1,2,,#budgetke2018,https://twitter.com/thee_mwai/status/1007250750622322688,,None,
1007250323528929280,2018-06-14,10:16:05,-03,2905384966,BackeSusanne,Traditional energy has been out-innovated and further breakthroughs in clean energy will solidify the transition.  https://lnkd.in/dXbPBkF ,0,0,0,,,https://twitter.com/BackeSusanne/status/1007250323528929280,,None,
1007250189965512705,2018-06-14,10:15:33,-03,875027218442977281,PatrickLeonardJ,"@Juliet777777 @V_of_Europe it seems human trafficing is being sponsored by UN , further more North Africa should be in the EU where it gets developed as clean energy producer - how am i wring",0,0,0,,,https://twitter.com/PatrickLeonardJ/status/1007250189965512705,,None,"V_of_Europe,Juliet777777"
1007250101381812225,2018-06-14,10:15:12,-03,414344543,Sen_Jim_Welch,"Important day in the @MA_Senate today, with 2 important pieces of legislation up for debate: one to protect workers from wage theft and one to further advance our progress towards a clean energy future! #mapoli",1,0,2,,#mapoli,https://twitter.com/Sen_Jim_Welch/status/1007250101381812225,,None,MA_Senate
1007249848142188545,2018-06-14,10:14:12,-03,3562708573,mehdyson,"“We think we have the opportunity of a generation with this clean energy plan to reshape how energy is delivered to the state of Michigan,” Poppe said, noting an emphasis on smaller, more distributed generation. “This avoids big bets on large, new fossil fuel generation plants.”",0,0,0,,,https://twitter.com/mehdyson/status/1007249848142188545,,None,
1007249481753079808,2018-06-14,10:12:44,-03,344657083,felix_asoha,CS Rotich: Inputs and raw materials for assembly of clean energy cooking stoves to have a duty remission of 100 percent.#BudgetKE2018,0,0,0,,#BudgetKE2018,https://twitter.com/felix_asoha/status/1007249481753079808,,None,
1007249465974157312,2018-06-14,10:12:41,-03,970608026309791744,AlphaRadioKE,CS Rotich: Inputs and raw materials for assembly of clean energy cooking stoves to have a duty remission of 100 percent.#BudgetKE2018,0,0,0,,#BudgetKE2018,https://twitter.com/AlphaRadioKE/status/1007249465974157312,,None,
1007249145541906435,2018-06-14,10:11:24,-03,127813796,RuthMutegi,CS Rotich: Inputs and raw materials for assembly of clean energy cooking stoves to have a duty remission of 100 percent.#BudgetKE2018 @KBCChannel1,0,1,1,,#BudgetKE2018,https://twitter.com/RuthMutegi/status/1007249145541906435,,None,KBCChannel1
1007248982941339648,2018-06-14,10:10:45,-03,956814858397343744,KM_evan,Duty exempted in materials used to make clean energy cooking stoves.While import duties increase.#BudgetKE2018,0,1,2,,#BudgetKE2018,https://twitter.com/KM_evan/status/1007248982941339648,,None,
1007248925177376769,2018-06-14,10:10:32,-03,632779901,RamogiFM,"CS Rotich: To encourage local production of clean energy cooking stoves, all raw materials imported will be under a duty remission of 100% #BudgetKE2018 pic.twitter.com/o2fIKaiQlV",0,0,0,,#BudgetKE2018,https://twitter.com/RamogiFM/status/1007248925177376769,,None,
1007248891329351680,2018-06-14,10:10:24,-03,632859279,RadioCitizenFM,"CS Rotich: To encourage local production of clean energy cooking stoves, all raw materials imported will be under a duty remission of 100% #BudgetKE2018 pic.twitter.com/pRLBrhOlsT",0,1,2,,#BudgetKE2018,https://twitter.com/RadioCitizenFM/status/1007248891329351680,,None,
1007248835058524160,2018-06-14,10:10:10,-03,755468021918011394,KendedaLBC,"A loaded question: ""Could this device produce unlimited clean energy?"" @TokamakEnergy got temps in an experimental #fusion reactor to hit 27 million degrees F. Major threshold. As hot as the sun. Could presage commercialization of fusion within a decade. http://ow.ly/X2Vx30kt3Wt ",0,0,1,,#fusion,https://twitter.com/KendedaLBC/status/1007248835058524160,,None,TokamakEnergy
1007248795191726080,2018-06-14,10:10:01,-03,717695820976558080,Renew_NV,@chrisbrooks .@Chrisbrooks is Nevada’s advocate for clean energy at every corner. Here he lays out the work he’s done in the passed and where he’d like to see Nevada go #RenewNV #CleanEnergy  https://buff.ly/2KWTAxJ ,0,0,1,,"#RenewNV,#CleanEnergy",https://twitter.com/Renew_NV/status/1007248795191726080,,None,chrisbrooks
1007248710982623232,2018-06-14,10:09:41,-03,14246644,grumpygrumpyowl,"/The Senate meets in formal session to vote on bills toughening laws against wage theft by employers, expanding the state's commitment to clean energy sources and reducing greenhouse gas emissions, Gardner Auditorium, 11 a.m./ via @MASSterList",0,0,1,,,https://twitter.com/grumpygrumpyowl/status/1007248710982623232,,None,MASSterList
1007248641617223681,2018-06-14,10:09:24,-03,117305567,CowPolitics,Lead Batteries are an Environmentally Sustainable Solution to the Clean Energy Challenge:  https://ift.tt/2t2mG7k ,0,0,0,,,https://twitter.com/CowPolitics/status/1007248641617223681,,None,
1007248615881035776,2018-06-14,10:09:18,-03,540926175,khurramamalik,"Lack of a national renewable energy strategy, grid evacuation capacity, and institutional arrangements, expertise, and financial control and resources at provincial level has hampered the deployment of clean energy in Pakistan (WWEA)  https://www.windpowermonthly.com/article/1485004/pakistan-lacks-clear-strategy-says-wwea …",0,4,6,,,https://twitter.com/khurramamalik/status/1007248615881035776,,None,
1007248325844848640,2018-06-14,10:08:09,-03,720364333209821185,hennyh53,"@Greenpeace Indeed, more clean energy, less cars and planes mean less CO2",0,0,0,,,https://twitter.com/hennyh53/status/1007248325844848640,,None,Greenpeace
1007248088149495808,2018-06-14,10:07:12,-03,340400173,Hot_96Kenya,"To encourage local production of clean energy cooking stoves, all raw materials imported will be under a duty remission of 100%. ~ CS Rotich#BudgetKE2018 pic.twitter.com/03dqBwoE8O",0,0,2,,#BudgetKE2018,https://twitter.com/Hot_96Kenya/status/1007248088149495808,,None,
1007248076162019328,2018-06-14,10:07:09,-03,267639713,EarthDefendah,"DANBURY, Conn., June 14, 2018 (GLOBE NEWSWIRE) -- FuelCell Energy, Inc. (FCEL), a global leader in delivering clean, innovative and affordable fuel cell solutions for the supply, recovery and storage of energy, today announced…  http://fxmb.info/QXGwFl  via http://earthcentral.org ",0,0,0,,,https://twitter.com/EarthDefendah/status/1007248076162019328,,None,
1007247969404510208,2018-06-14,10:06:44,-03,270222455,StanleyWabomba,@HRotich: Input of assembly materials for making clean energy cooking stoves will be imported on 100 percent remission basis @KBCChannel1 #BudgetKE2018,0,4,4,,#BudgetKE2018,https://twitter.com/StanleyWabomba/status/1007247969404510208,,None,"HRotich,KBCChannel1"
1007247853088116736,2018-06-14,10:06:16,-03,70394965,citizentvkenya,"CS Rotich: To encourage local production of clean energy cooking stoves, all raw materials imported will be under a duty remission of 100% #BudgetKE2018 pic.twitter.com/qGPzvvtHRk",0,6,7,,#BudgetKE2018,https://twitter.com/citizentvkenya/status/1007247853088116736,,None,
1007247807424749568,2018-06-14,10:06:05,-03,317906419,Keldineowande,#BudgetKE2018 clean energy dealers face 100% remission on duty,0,0,0,,#BudgetKE2018,https://twitter.com/Keldineowande/status/1007247807424749568,,None,
1007247730815787009,2018-06-14,10:05:47,-03,756405952031645697,wind_b_i,[@EU_Commission]: Europe leads the global clean energy transition: Commission welcomes ambitious agreement on further renewable energy development in the EU #WindEnergy #BusinessIntelligence https://www.windbusinessintelligence.com/news/europe-leads-global-clean-energy-transition-commission-welcomes-ambitious-agreement-further …,0,0,0,,"#WindEnergy,#BusinessIntelligence",https://twitter.com/wind_b_i/status/1007247730815787009,,None,EU_Commission
1007247643058343936,2018-06-14,10:05:26,-03,990912006013308928,tristar_gl,"Exemption of duties: Site seeing buses and trucks operated by tour operators, inputs and raw materials for clean energy cooking stoves#BudgetKE2018",0,0,1,,#BudgetKE2018,https://twitter.com/tristar_gl/status/1007247643058343936,,None,
1007247566248005632,2018-06-14,10:05:08,-03,317604102,ItsKariukiA,Cooking energy clean stoves ni gani wadau??  #BudgetKe2018,0,0,0,,#BudgetKe2018,https://twitter.com/ItsKariukiA/status/1007247566248005632,,None,
1007247458081099777,2018-06-14,10:04:42,-03,20832496,SolarEnergyNews,sPower Supplies 68.8MW of #Solar Energy to So Cal Public Power Authority#cleanenergyRead Here:  http://dld.bz/fxGVF  pic.twitter.com/g5cI6yBysh,0,1,1,,"#Solar,#cleanenergyRead",https://twitter.com/SolarEnergyNews/status/1007247458081099777,,None,
1007246768403337216,2018-06-14,10:01:57,-03,1579079004,putnam_ml,Green Nightmare: Germany's Clean Energy Flops  http://bit.ly/2l5PM22  via @BreitbartNews Green dreaming: fastest way to convert a 1st world economy into a 3rd world basket case.,0,0,0,,,https://twitter.com/putnam_ml/status/1007246768403337216,,None,BreitbartNews
1007246594000015361,2018-06-14,10:01:16,-03,17449199,EfficiencyMkts,"Wind power turbines, solar photovoltaic panels and other renewable energy sources are producing clean kilowatts across the globe. Learn how #VPPs can help get this energy on the grid:  http://ow.ly/DtSm30kt4V7  @Enbala #microgrids",0,0,0,,"#VPPs,#microgrids",https://twitter.com/EfficiencyMkts/status/1007246594000015361,,None,Enbala
1007246569652015104,2018-06-14,10:01:10,-03,83947192,FHDaily,New post: Lead Batteries are an Environmentally Sustainable Solution to the Clean Energy Challenge  http://www.foxandhoundsdaily.com/2018/06/lead-batteries-environmentally-sustainable-solution-clean-energy-challenge/ …,0,0,0,,,https://twitter.com/FHDaily/status/1007246569652015104,,None,
1007246374050717696,2018-06-14,10:00:23,-03,910124917701664768,TechAnnick,Desert to power programme for #Africa -  https://bit.ly/2JSA08J  @OffGridEI @AfDB_Group @GCF_News #Africa50 #OffGrid #EnergyHarvesting #Solar #CleanEnergy #Renewables #RenewableEnergy #Energy,0,0,0,,"#Africa,#Africa50,#OffGrid,#EnergyHarvesting,#Solar,#CleanEnergy,#Renewables,#RenewableEnergy,#Energy",https://twitter.com/TechAnnick/status/1007246374050717696,,None,"OffGridEI,AfDB_Group,GCF_News"
1007246304236523520,2018-06-14,10:00:07,-03,24209004,columbusbiz1st,"PUCO chief on how new technology will benefit Ohio energy consumers, plus regulating the 'clean energy revolution'  http://bit.ly/2MtsOP0  pic.twitter.com/GbbXXPel1l",0,1,0,,,https://twitter.com/columbusbiz1st/status/1007246304236523520,,None,
1007246299001835524,2018-06-14,10:00:06,-03,798532069727043586,delia_warren16,@_NLEARN is meeting tonight at 7pm at Common Ground in St. John's (or join by Skype!) We'll be sharing a conversation about clean energy in our province - all are welcome!  https://twitter.com/_NLEARN/status/1004035674398285824 …,0,2,2,,,https://twitter.com/delia_warren16/status/1007246299001835524,,None,_NLEARN
1007246156387225601,2018-06-14,09:59:32,-03,166123357,james_glynn,Excellent presentation from @IEA outlining the new tracking clean energy progress data portal:  http://www.iea.org/tcep/   well worth a look for those interested in energy technology developments looking for detailed numbers,0,0,0,,,https://twitter.com/james_glynn/status/1007246156387225601,,None,IEA
1007245889663062016,2018-06-14,09:58:28,-03,964812323931205632,megthehopeful,"@danieltybrown So, when it comes to diet and exercise there is a move to convince people that cake doesn't make you feel good (sugar low, regret etc) and that vegetables feel better (clean eating, sustained energy, overall health).",0,0,0,,,https://twitter.com/megthehopeful/status/1007245889663062016,,None,danieltybrown
1007245837460758528,2018-06-14,09:58:16,-03,831227481508179969,SCVWA,@SCVWA thanks @GovMarkDayton for his efforts on clean energy and recognizing climate change. #voteblue https://twitter.com/govmarkdayton/status/1006992144324755471 …,0,0,0,,#voteblue,https://twitter.com/SCVWA/status/1007245837460758528,,None,"SCVWA,GovMarkDayton"
1007245828875046912,2018-06-14,09:58:13,-03,832573461063204865,pureairdist,"Air conditioning in the U.S. uses the same amount of energy as it takes to power the whole continent of Africa, & that’s just #airconditioning alone! We need clean energy HVAC for this level of consumption & #Hitachi are at the forefront for developing it. #RenewableEnergy #rhi",0,0,1,,"#airconditioning,#Hitachi,#RenewableEnergy,#rhi",https://twitter.com/pureairdist/status/1007245828875046912,,None,
1007245610905321473,2018-06-14,09:57:22,-03,411801518,dothedifficult,Clean energy won't make a difference so why worry: Letters  https://goo.gl/fb/MssTzM  #MakeADifference,0,0,0,,#MakeADifference,https://twitter.com/dothedifficult/status/1007245610905321473,,None,
1007245407372574722,2018-06-14,09:56:33,-03,2876482864,KleinmanEnergy,"These ambitious #solar and #wind projects are shining stars in #China's clean energy efforts, but delivering that energy isn’t always easy.  https://kleinmanenergy.upenn.edu/blog/2018/06/11/china%E2%80%99s-renewable-energy-curtailment-challenge … #EnergyAtPenn pic.twitter.com/VQeI4VLSXR",0,1,0,,"#solar,#wind,#China,#EnergyAtPenn",https://twitter.com/KleinmanEnergy/status/1007245407372574722,,None,
1007245287730147328,2018-06-14,09:56:04,-03,872272397730275328,TokenTalkDD,"RT blockchainers ""#swytch Pilots Clean Energy Rewards in #germany, Launches #ico  http://bit.ly/2JM8pCX   blockchainers  #andreaskeil #cleanenergy #co2emissions #energy2market #evancaron  pic.twitter.com/SdZlgrL9f0""",0,0,0,,"#swytch,#germany,#ico,#andreaskeil,#cleanenergy,#co2emissions,#energy2market,#evancaron",https://twitter.com/TokenTalkDD/status/1007245287730147328,,None,
1007245046855454720,2018-06-14,09:55:07,-03,259764169,DanRSlade,Clean energy could become so cheap there’s no incentive to build any more.  http://ow.ly/oNQO30krh8t ,0,0,0,,,https://twitter.com/DanRSlade/status/1007245046855454720,,None,
1007245035216048128,2018-06-14,09:55:04,-03,838731310646640641,PittsburghPatch,"Gov. Wolf Signs 5 New Laws, Including Clean Energy Bill  http://dlvr.it/QXGrJx  pic.twitter.com/SHsVoZE5s6",0,0,0,,,https://twitter.com/PittsburghPatch/status/1007245035216048128,,None,
1007244886121295872,2018-06-14,09:54:29,-03,904768734505644035,BitcoinInsight0,"Swytch Pilots Clean Energy Rewards in Germany, Launches ICO  http://www.bitcoin-insight.com/swytch-pilots-clean-energy-rewards-in-germany-launches-ico/ …",0,0,0,,,https://twitter.com/BitcoinInsight0/status/1007244886121295872,,None,
1007244221286236160,2018-06-14,09:51:50,-03,905016476179906560,CalcioElemento,"@simeonftbl Tennis, basketball and football are sports which require unreal energy intensity with gaps of only 1/2 days. So there's no way that 100% of athletes are clean",0,0,0,,,https://twitter.com/CalcioElemento/status/1007244221286236160,,None,simeonftbl
1007243973650452480,2018-06-14,09:50:51,-03,121072645,energyenviro,Europe leads the global clean energy transition: Commission welcomes ambitious agreement on further renewable energy development in the EU  http://europa.eu/!Hj47hX  #Europe #CleanEnergyTransition #RenewableEnergy #Tw4SE,0,3,1,,"#Europe,#CleanEnergyTransition,#RenewableEnergy,#Tw4SE",https://twitter.com/energyenviro/status/1007243973650452480,,None,
1007243345981255680,2018-06-14,09:48:22,-03,183244245,DAIGlobal,TODAY at 10am: Join our online panel on #energy access  http://bit.ly/2swa3lk  @gsa0939 @HOMEREnergy @IFC_org @CrossBoundary #CleanEnergy,0,0,0,,"#energy,#CleanEnergy",https://twitter.com/DAIGlobal/status/1007243345981255680,,None,"gsa0939,HOMEREnergy,IFC_org,CrossBoundary"
1007243338964185088,2018-06-14,09:48:20,-03,1140866796,BrenBedosky,"@EdKrassen @lizzyvoice I have been saying the same thing. Train them in clean energy,  solar energy, wind power, truck driving, anything other than a job that will ultimately kill them one way or another! #Coalmining is a job that's been passed down from generation to generation that's 1 of the reasons",0,0,0,,#Coalmining,https://twitter.com/BrenBedosky/status/1007243338964185088,,None,"lizzyvoice,EdKrassen"
1007243304893894656,2018-06-14,09:48:12,-03,3247117770,blockchainers,"#swytch Pilots Clean Energy Rewards in #germany, Launches #ico  http://bit.ly/2JM8pCX  @blockchainers #andreaskeil #cleanenergy #co2emissions #energy2market #evancaron  pic.twitter.com/TFXoczGzuE",0,1,1,,"#swytch,#germany,#ico,#andreaskeil,#cleanenergy,#co2emissions,#energy2market,#evancaron",https://twitter.com/blockchainers/status/1007243304893894656,,None,blockchainers
1007242562132996098,2018-06-14,09:45:15,-03,2165146651,rjmiller1959,"We are pleased to partner with Alliant Energy to deliver competitively-priced, clean energy to its customers through the Golden Plains Wind Project  https://www.businesswire.com/news/home/20180613005844/en/EDF-Renewables-Signs-Agreement-Alliant-Energy-Advance …",0,0,0,,,https://twitter.com/rjmiller1959/status/1007242562132996098,,None,
1007242263414657024,2018-06-14,09:44:03,-03,3655362201,SolarLocal,"Solar Energy & Solar Power in Harrison, NJ | Solar Energy Local  https://solarenergylocal.com/states/new-jersey/harrison/ … #NewJersey #SolarPower #cleanenergy #sustainability",0,0,0,,"#NewJersey,#SolarPower,#cleanenergy,#sustainability",https://twitter.com/SolarLocal/status/1007242263414657024,,None,
1007242099425726464,2018-06-14,09:43:24,-03,56326186,agoramedia,"Swytch Pilots Clean Energy Rewards in Germany, Launches ICO  http://www.the-blockchain.com/2018/06/14/swytch-pilots-clean-energy-rewards-in-germany-launches-ico/ … pic.twitter.com/RMYLMtm5GK",0,0,0,,,https://twitter.com/agoramedia/status/1007242099425726464,,None,
1007242092207321089,2018-06-14,09:43:23,-03,14372538,expathos,"Swytch Pilots Clean Energy Rewards in Germany, Launches ICO  http://www.the-blockchain.com/2018/06/14/swytch-pilots-clean-energy-rewards-in-germany-launches-ico/ … pic.twitter.com/AXMkR545xW",0,0,1,,,https://twitter.com/expathos/status/1007242092207321089,,None,
1007241651184652288,2018-06-14,09:41:37,-03,2276587183,coinspectator,"Swytch Pilots Clean Energy Rewards in Germany, Launches... #cryptocurrency #blockchain #ico clean energy  https://coinspectator.com/news/530908/swytch-pilots-clean-energy-rewards-in-germany-launches-ico … pic.twitter.com/CZ17dmCP82",0,0,0,,"#cryptocurrency,#blockchain,#ico",https://twitter.com/coinspectator/status/1007241651184652288,,None,
1007241281729449985,2018-06-14,09:40:09,-03,3686412680,jn_shine,2. New Areas not covered by MDGs include affordable and clean energy. #MyLittleBigThing pic.twitter.com/HM3MRNsfJq,1,4,12,,#MyLittleBigThing,https://twitter.com/jn_shine/status/1007241281729449985,,None,
1007240999440125952,2018-06-14,09:39:02,-03,627704518,ViessmannCanada,"Fink Enderby  biomass energy system operates as a private utility in western Canada. The biomass system serves 11 commercial, institutional and residential customers  https://buff.ly/2l9TIPx  #viessmann #viessmanncanada #energy #cleanenergy #HVAC #home #quality #germandesign pic.twitter.com/NPtpOHEzTm",0,0,2,,"#viessmann,#viessmanncanada,#energy,#cleanenergy,#HVAC,#home,#quality,#germandesign",https://twitter.com/ViessmannCanada/status/1007240999440125952,,None,
1007240810981675008,2018-06-14,09:38:17,-03,866260410,MIAirMIHealth,This is one positive step towards a healthier future for Michiganders! #cleanenergy #airqualityConsumers Energy to end use of coal  https://detne.ws/2t5CJkZ  via @detroitnews,0,0,1,,"#cleanenergy,#airqualityConsumers",https://twitter.com/MIAirMIHealth/status/1007240810981675008,,None,detroitnews
1007240541422211072,2018-06-14,09:37:13,-03,3225461568,SDEB5RC,"Calling all project owners/entrepreneurs/visionaries with renewable energy, clean tech, green energy (Geothermal, Solar, Wind, BioFuels, Energy Efficiency & Storage and Electric vehicles etc) projects in San Diego County, Riverside County, and Imperial Co… https://lnkd.in/f7wF6Bb ",0,0,2,,,https://twitter.com/SDEB5RC/status/1007240541422211072,,None,
1007240395321958400,2018-06-14,09:36:38,-03,109524559,nationalgridus,"@DeepwaterWind Connecticut selected #RevolutionWind, a partnership of National Grid Ventures & @deepwaterwind, to provide the state with 200MW of #offshorewind. We are proud to advance new, clean energy for customers, communities & the environment. Learn more:  https://bit.ly/2l8ZctR . pic.twitter.com/2wK4tFYd1L",0,0,5,,"#RevolutionWind,#offshorewind",https://twitter.com/nationalgridus/status/1007240395321958400,,None,DeepwaterWind
1007240350782672896,2018-06-14,09:36:27,-03,947078040,CeOlivet,"@cscccpak Did you know that Pakistan plans to join the Energy Charter Treaty? It's a powerful tool in the hands of big oil, gas, and coal companies enabling them to discourage gov'ts from transitioning to clean energy. Read more  https://www.dawn.com/news/1413847/international-arbitration-treaty-may-be-a-trap-for-pakistan … + http://energy-charter-dirty-secrets.org ",0,0,0,,,https://twitter.com/CeOlivet/status/1007240350782672896,,None,cscccpak
1007240217827397633,2018-06-14,09:35:56,-03,4784623954,inciteitn,Europe leads the global clean energy transition: Commission welcomes ambitious agreement on further renewable energy development in the EU  http://europa.eu/!Hj47hX ,0,0,1,,,https://twitter.com/inciteitn/status/1007240217827397633,,None,
1007239504984330241,2018-06-14,09:33:06,-03,3376655241,gowdyfinancial,Tired of office climate-control problems? This Colorado clean-energy program can help  http://dlvr.it/QXGktR ,0,0,0,,,https://twitter.com/gowdyfinancial/status/1007239504984330241,,None,
1007239097734352896,2018-06-14,09:31:29,-03,152974712,HannaMariAhonen,Paris energy transition requires a clean trillion per year of new invesment. And it's doable!  https://www.ceres.org/CleanTrillionInSight#.WyJgBG19J3Y.twitter …,0,0,0,,,https://twitter.com/HannaMariAhonen/status/1007239097734352896,,None,
1007238769681092608,2018-06-14,09:30:10,-03,425109828,CleanChoice,@Energy_Leaders Learn how @jackie_weidman + @Energy_leaders are developing the next generation of #cleanenergy leaders. More via our latest blog:  https://bit.ly/2JxQsfv  #cleanerplanet #renewableenergy pic.twitter.com/5I9aImMf7k,0,3,4,,"#cleanenergy,#cleanerplanet,#renewableenergy",https://twitter.com/CleanChoice/status/1007238769681092608,,None,"jackie_weidman,Energy_Leaders"
1007238726886490112,2018-06-14,09:30:00,-03,2401578582,evrazna,"12 percent of the global steel output is used to produce, transform and transport energy. Steel is the most commonly used metal in wind turbines. #CleanEnergy #Enviornment #EvrazNA pic.twitter.com/BuP14YNnTa",0,1,1,,"#CleanEnergy,#Enviornment,#EvrazNA",https://twitter.com/evrazna/status/1007238726886490112,,None,
1007238720565760000,2018-06-14,09:29:59,-03,557168931,FrancisPigeon,The first inaugural of the #PoweringPastCoal Alliance meeting in Berlin. Our commitment is strong and we are excited to work together to transition from coal to clean energy. We welcome new governments and organizations to join us!  pic.twitter.com/X0DvGJII7x,0,1,2,,#PoweringPastCoal,https://twitter.com/FrancisPigeon/status/1007238720565760000,,None,
1007238433931190272,2018-06-14,09:28:50,-03,762560402815381504,Chrisdebois1,"@crisortunity Nuclear is reliable, clean and safe. It is so dense that to get 1/3rd of the energy produced by 1 power station you have to cover the land with 55km2 of wind turbines (Whitelee). We're blessed with the resources, technology and engineers to do this. As wind, tidal will not fix it",0,0,0,,,https://twitter.com/Chrisdebois1/status/1007238433931190272,,None,crisortunity
1007238304410918912,2018-06-14,09:28:20,-03,904787246175272961,ManchuCandidate,"@sobermagee @SteveSchmidtSES Trump =MORON<Emoji: Brain>damagedMentally illGangsterTraitorNazi racistFascist dictator He can only see costs of US-led world that plays by rules based on OUR LEADERSHIP, not benefits.Doing irreversible harm with supply chain disruption, prioritizing coal over new/clean energy.",0,0,0,,,https://twitter.com/ManchuCandidate/status/1007238304410918912,,None,"SteveSchmidtSES,sobermagee"
1007238003385913345,2018-06-14,09:27:08,-03,714984023538470912,GrnMtnLion,Ever wonder what happens to old diesel engines at the end of their life cycle? What if the answer was that it was converted into clean energy storage? Check out what Vovlo is working on! #volvo #engines #energystorage http://ow.ly/7vK430kuHFa ,0,0,0,,"#volvo,#engines,#energystorage",https://twitter.com/GrnMtnLion/status/1007238003385913345,,None,
